department,total_earnings,_id
Food & Nutrition Svc,4339.43,12809
BPS Condon Elementary,41691.2,12810
West Roxbury Academy,98200.88,12811
BPS Transportation,24449.47,12812
BPS McKinley Middle,103641.21,12813
Hernandez K-8,22782.32,12814
"UP ""Unlocking Potential"" Acad",28203.34,12815
Young Achievers K-8,103784.23,12816
BPS Brighton High,85681.89,12817
BPS Boston Latin,12112.67,12818
"Kennedy, JF Elementary",93539.01,12819
BPS Harvard/Kent Elementary,9381.16,12820
BPS Transportation,25546.67,12821
Young Achievers K-8,98646.08,12822
Henderson Elementary,14080.52,12823
Food & Nutrition Svc,5491.66,12824
BPS Lee Elementary,211.47,12825
BPS Ellis Elementary,9404.66,12826
BPS Mather Elementary,82205.09,12827
BPS Harvard/Kent Elementary,108786.49,12828
UP Academy Dorchester,65057.69,12829
Haynes EEC,13124.98,12830
BPS Mason Elementary,87252.64,12831
Haynes EEC,40795.1,12832
BPS Facility Management,70436.3,12833
BPS Transportation,9384.23,12834
Young Achievers K-8,116461.12,12835
BPS Special Education,98279.36,12836
"Kennedy, JF Elementary",119090.24,12837
BPS Murphy Elementary,26421.5,12838
BPS Mather Elementary,85942.03,12839
BPS English High,40688.27,12840
BPS Substitute Teachers/Nurs,15591.55,12841
Edison K-8,100427.94,12842
Communications,95450.92,12843
Umana Middle,22305.7,12844
BPS Carter Center,11334.8,12845
Warren/Prescott K-8,8960.61,12846
Kilmer K-8,40986.89,12847
BPS Condon Elementary,113801.31,12848
BPS Lee Elementary,91576.21,12849
West Roxbury Academy,97050.68,12850
BPS Quincy Elementary,85647.43,12851
BPS Horace Mann,123904.63,12852
Henderson Elementary,111097.41,12853
Warren/Prescott K-8,126990.72,12854
BPS Snowden International Hi,20746.01,12855
Kilmer K-8,51830.32,12856
BPS Ohrenberger Elementary,98939.74,12857
Jackson/Mann K-8,35212.52,12858
UP Academy Dorchester,31337.02,12859
BPS Substitute Teachers/Nurs,33688.13,12860
BPS Business Service,15356.64,12861
BPS Facility Mgmt/A & R,132636.46,12862
BPS Philbrick Elementary,212.67,12863
BPS Orchard Gardens K-8 Pilot,116588.7,12864
BPS Substitute Teachers/Nurs,18825.44,12865
Edison K-8,10772.6,12866
BPS Lee Elementary,114649.69,12867
BPS Facility Management,7551.18,12868
BPS Russell Elementary,113800.6,12869
UP Academy Dorchester,1389.2,12870
UP Academy Dorchester,48379.96,12871
BPS Substitute Teachers/Nurs,15889.26,12872
BPS Clap Elementary,91723.38,12873
BPS Facility Management,67622.96,12874
BPS Russell Elementary,114769.3,12875
Frederick Pilot Middle,82920.17,12876
Margarita Muniz Academy,20536.73,12877
BPS Special Education,652.02,12878
BPS McKinley Middle,113311.27,12879
BPS Carter Center,133296.75,12880
BPS Substitute Teachers/Nurs,2691.76,12881
BPS Alternative Education,123537.86,12882
BPS Substitute Teachers/Nurs,32894.94,12883
BPS Mendell Elementary,3500.11,12884
BPS Kenny Elementary,943.2,12885
BPS Facility Management,85665.1,12886
BPS Boston Comm Leadership Ac,117747.3,12887
BPS Brighton High,58632.28,12888
Perry K-8,79820.78,12889
BPS Health Service,118703.03,12890
BPS Boston Latin,80431.21,12891
BPS Irving Middle,86005.09,12892
BPS Otis Elementary,123725.31,12893
Lyndon K-8,100188.27,12894
Lyndon K-8,68137.53,12895
BPS Condon Elementary,54581.75,12896
BPS Latin Academy,126179.19,12897
BPS English High,98824.74,12898
Gardner Pilot  Academy,65633.12,12899
BPS Dearborn Middle,119274.01,12900
BPS Special Education,3484.85,12901
BPS Harvard/Kent Elementary,65706.25,12902
BPS Everett Elementary,110751.28,12903
BTU Pilot,26064.67,12904
BPS Special Education,13368.6,12905
"Kennedy, EM Health Academy",134512.68,12906
BPS Substitute Teachers/Nurs,18542.74,12907
BPS Special Education,109933.39,12908
BPS Charlestown High,113057.65,12909
BPS Harvard/Kent Elementary,59417.52,12910
BPS Substitute Teachers/Nurs,33877.47,12911
Jackson/Mann K-8,109792.64,12912
BPS Harvard/Kent Elementary,13789.45,12913
King K-8,26978.76,12914
BPS Irving Middle,117783.0,12915
BPS Mason Elementary,105814.38,12916
BPS Facility Management,58912.75,12917
Henderson Elementary,46303.52,12918
BPS Substitute Teachers/Nurs,5.66,12919
BPS Quincy Elementary,86689.72,12920
BPS Another Course To Colleg,22102.4,12921
BPS McKinley Middle,59911.16,12922
BPS Murphy Elementary,41244.36,12923
BPS Perkins Elementary,118272.33,12924
BPS Special Education,114706.25,12925
BPS O'Donnell Elementary,23991.89,12926
HPEC: Com Acd Science & Health,107373.73,12927
BPS Trotter Elementary,31816.27,12928
BPS Channing Elementary,38454.74,12929
King K-8,16059.14,12930
BPS Athletics,10099.6,12931
Frederick Pilot Middle,93423.43,12932
Curley K-8,42166.53,12933
BPS Substitute Teachers/Nurs,18137.5,12934
Chief Financial Officer,8725.0,12935
Info & Instr Technology,120821.13,12936
BPS O'Bryant School,56013.28,12937
BPS Human Resource Team,23791.24,12938
BPS Substitute Teachers/Nurs,3122.24,12939
BPS Substitute Teachers/Nurs,3419.62,12940
BPS East Boston High,106215.49,12941
BPS McCormack Middle,64024.67,12942
BPS East Boston High,87749.14,12943
BPS Russell Elementary,75379.23,12944
Mildred Avenue K-8,108268.79,12945
Edison K-8,124762.76,12946
Tech Boston Academy,82911.06,12947
Mildred Avenue K-8,85148.19,12948
BPS Facility Management,75579.09,12949
Gardner Pilot  Academy,124189.2,12950
BPS Facility Management,74195.37,12951
"Kennedy, PJ Elementary",44016.89,12952
Lyndon K-8,113164.99,12953
BPS Kenny Elementary,41540.54,12954
BPS Substitute Teachers/Nurs,23527.76,12955
BPS Substitute Teachers/Nurs,8.49,12956
BPS Trotter Elementary,114378.96,12957
BPS Human Resource Team,99192.49,12958
BPS Mather Elementary,41804.46,12959
BPS Boston Latin,108372.67,12960
BPS Human Resource Team,117950.07,12961
BPS Substitute Teachers/Nurs,12540.85,12962
BPS Murphy Elementary,40586.31,12963
BPS Facility Management,65318.78,12964
BPS O'Bryant School,102234.47,12965
BPS Boston Arts Academy,70469.23,12966
Achievement Gap,117488.58,12967
Baldwin ELC,61949.1,12968
BPS Special Education,39411.41,12969
BPS Boston Comm Leadership Ac,101342.68,12970
BPS Mckay Elementary,2169.68,12971
Umana Middle,38394.38,12972
BPS Substitute Teachers/Nurs,22111.16,12973
BPS Dever Elementary,63417.36,12974
BPS Boston Arts Academy,41322.56,12975
East Boston EEC,44883.92,12976
Mildred Avenue K-8,93470.08,12977
BPS Substitute Teachers/Nurs,26229.05,12978
Tobin K-8,96903.55,12979
BPS Mason Elementary,5335.06,12980
BPS Facility Management,27582.22,12981
BPS Substitute Teachers/Nurs,6165.37,12982
BPS Chittick Elementary,30812.68,12983
BPS McKinley Middle,10545.75,12984
BPS Beethoven Elementary,103458.92,12985
Eliot K-8,96799.47,12986
BPS Special Education,19618.23,12987
BPS Fenway High,103622.58,12988
BPS Transportation,20808.07,12989
BPS Burke High,84772.21,12990
HPEC: Com Acd Science & Health,28471.64,12991
BPS Substitute Teachers/Nurs,47887.25,12992
BPS Substitute Teachers/Nurs,14439.73,12993
BPS Substitute Teachers/Nurs,30861.62,12994
BPS Taylor Elementary,51986.65,12995
BPS Substitute Teachers/Nurs,14298.81,12996
BPS Everett Elementary,619.86,12997
BPS Madison Park High,82137.89,12998
BPS Ellis Elementary,68401.98,12999
Teaching & Learning,2840.0,13000
BPS Dever Elementary,40091.47,13001
Henderson Elementary,106122.77,13002
BPS Special Education,40039.11,13003
BPS Special Education,47629.92,13004
BPS Substitute Teachers/Nurs,21178.96,13005
BPS Carter Center,44310.66,13006
BPS Substitute Teachers/Nurs,3858.84,13007
BPS Boston Comm Leadership Ac,109657.61,13008
BPS McKinley Middle,117306.55,13009
BPS Transportation,17862.59,13010
BPS Welcome Services,80404.29,13011
BPS Boston School Committee,7499.96,13012
BPS Athletics,6778.0,13013
UP Academy Holland,40118.17,13014
BPS Facility Management,79314.96,13015
BPS Special Education,1903.17,13016
BPS Higginson Elementary,36412.19,13017
BPS Bates Elementary,13794.67,13018
BPS Transportation,22190.81,13019
BPS Facility Management,4979.75,13020
UP Academy Dorchester,40951.16,13021
Green Academy,55563.96,13022
BPS Edwards Middle,113893.97,13023
BPS Substitute Teachers/Nurs,8566.16,13024
BPS Dearborn Middle,145747.54,13025
UP Academy Dorchester,8825.84,13026
BPS O'Bryant School,105504.47,13027
BPS East Boston High,121662.95,13028
BPS East Boston High,78115.88,13029
BPS Boston Arts Academy,64929.68,13030
BPS Substitute Teachers/Nurs,37312.13,13031
Ellison/Parks EES,2791.64,13032
Mildred Avenue K-8,118185.38,13033
BPS Transportation,156.69,13034
"Kennedy, EM Health Academy",112731.86,13035
BPS Substitute Teachers/Nurs,10789.91,13036
BPS Special Education,57117.9,13037
BPS Condon Elementary,95308.19,13038
BPS Special Education,93128.69,13039
BPS Ellis Elementary,121483.11,13040
BPS Higginson Elementary,114788.8,13041
BPS Substitute Teachers/Nurs,18928.3,13042
WREC: Urban Science Academy,109625.76,13043
P. A. Shaw Elementary,45869.6,13044
BPS Dearborn Middle,2022.89,13045
Unified Student Svc,123005.51,13046
Higginson/Lewis K-8,5870.55,13047
BPS Facility Management,58845.82,13048
BPS Facility Management,1839.23,13049
BPS Facility Management,2888.16,13050
BPS Winship Elementary,106040.78,13051
BPS South Boston HS - Excel,21190.68,13052
BPS Substitute Teachers/Nurs,4888.45,13053
BPS Kenny Elementary,52274.82,13054
BPS Otis Elementary,31847.88,13055
Henderson Elementary,52126.28,13056
BPS Boston Latin,110704.67,13057
BPS Transportation,9781.89,13058
BPS Transportation,23128.08,13059
Higginson/Lewis K-8,112236.26,13060
BPS Winthrop Elementary,98079.49,13061
BPS Substitute Teachers/Nurs,9469.37,13062
BPS Substitute Teachers/Nurs,27856.18,13063
BPS Facility Management,55304.45,13064
BPS Substitute Teachers/Nurs,9235.3,13065
BPS Madison Park High,118545.06,13066
BPS Edwards Middle,104082.19,13067
BPS Hale Elementary,114500.52,13068
BPS Facility Management,6963.25,13069
BPS Charlestown High,73354.77,13070
BPS Madison Park High,80211.08,13071
BPS Facility Management,52126.64,13072
BPS Facility Management,24029.18,13073
BPS Madison Park High,1850.62,13074
BPS O'Bryant School,108621.36,13075
Curley K-8,14020.33,13076
BPS Mckay Elementary,75346.25,13077
BPS Snowden International Hi,53895.66,13078
BPS Office Of Budget Mgmt,2439.89,13079
BPS Madison Park High,14931.88,13080
BPS Boston Arts Academy,20854.47,13081
BPS School Safety Service,53186.56,13082
Frederick Pilot Middle,109799.77,13083
BPS Special Education,43899.92,13084
BPS Murphy Elementary,1220.72,13085
BPS Mattahunt Elementary,116.92,13086
BPS Quincy Elementary,8281.48,13087
BPS Substitute Teachers/Nurs,471.51,13088
"Greenwood, S K-8",5286.28,13089
Hernandez K-8,34581.8,13090
BPS Special Education,41248.12,13091
BPS School Safety Service,53225.34,13092
Higginson/Lewis K-8,118277.59,13093
BPS Horace Mann,66114.0,13094
Food & Nutrition Svc,1606.0,13095
P. A. Shaw Elementary,133296.75,13096
BPS Special Education,2688.0,13097
BPS Human Resource Team,103503.98,13098
Dudley St. Neighborhood School,119345.2,13099
WREC: Urban Science Academy,157936.22,13100
Mission Hill K-8,47095.4,13101
BPS Snowden International Hi,16645.68,13102
Fam & Student Engagemt,75513.7,13103
Hernandez K-8,3616.15,13104
BPS Otis Elementary,39722.41,13105
BPS Quincy Elementary,33977.34,13106
BPS Horace Mann,23890.11,13107
BPS Boston Latin,119013.26,13108
BPS School Safety Service,62440.39,13109
BPS Facility Management,62459.87,13110
BPS Adams Elementary,40.39,13111
Roosevelt K-8,109303.62,13112
Food & Nutrition Svc,1303.5,13113
Hurley K-8,17850.19,13114
King K-8,115900.4,13115
BPS Facility Management,8506.22,13116
Tobin K-8,9276.37,13117
"Greenwood, S K-8",100117.63,13118
BPS Substitute Teachers/Nurs,2108.47,13119
BPS McCormack Middle,16158.22,13120
BPS Channing Elementary,58878.08,13121
BPS Substitute Teachers/Nurs,98376.47,13122
BPS Tynan Elementary,99203.08,13123
Young Achievers K-8,39317.66,13124
BPS Substitute Teachers/Nurs,24780.46,13125
BPS Facility Management,65279.16,13126
P. A. Shaw Elementary,102530.12,13127
BPS Special Education,60399.84,13128
Lyndon K-8,101134.67,13129
Henderson Elementary,1950.91,13130
Communications,4653.16,13131
BPS School Safety Service,56904.1,13132
BPS Long Term Leave,314.96,13133
BPS Transportation,49895.5,13134
Tech Boston Academy,44481.17,13135
BPS Hennigan Elementary,112501.86,13136
UP Academy Holland,24115.42,13137
Jackson/Mann K-8,34867.39,13138
Roosevelt K-8,25538.23,13139
Mattapan Early Elementary,8658.93,13140
BPS Lee Elementary,19186.8,13141
BPS Substitute Teachers/Nurs,1242.17,13142
Boston Collaborative High Sch,1276.42,13143
Kilmer K-8,555.39,13144
Lyndon K-8,128596.13,13145
BPS Special Education,42194.21,13146
BPS English High,1216.52,13147
BPS Charlestown High,35330.86,13148
BPS Adams Elementary,747.82,13149
BPS Transportation,23615.38,13150
BPS McKinley Middle,16642.64,13151
BPS Latin Academy,89847.47,13152
Green Academy,13269.94,13153
Frederick Pilot Middle,12201.59,13154
BPS Holmes Elementary,62221.98,13155
BPS Substitute Teachers/Nurs,1969.63,13156
BPS Bradley Elementary,1116.78,13157
Strategy Department,60015.44,13158
BPS Counseling Service,78151.48,13159
BPS Otis Elementary,49869.72,13160
Warren/Prescott K-8,8460.39,13161
BPS Madison Park High,23665.49,13162
BPS Transportation,21179.52,13163
Diplomas Plus,130955.94,13164
BPS Special Education,6840.0,13165
BPS Office Of Budget Mgmt,15470.0,13166
BPS Murphy Elementary,39451.75,13167
BPS Ohrenberger Elementary,38586.59,13168
HPEC: Com Acd Science & Health,25726.48,13169
Jackson/Mann K-8,96368.13,13170
BPS Ohrenberger Elementary,54301.86,13171
BPS Dever Elementary,4453.26,13172
BPS Substitute Teachers/Nurs,148.68,13173
BPS Channing Elementary,37153.44,13174
BPS Murphy Elementary,114397.83,13175
BPS Edwards Middle,52278.63,13176
BPS Horace Mann,122005.14,13177
BPS Brighton High,23481.76,13178
BPS Substitute Teachers/Nurs,9919.19,13179
BPS Special Education,127047.96,13180
BPS Human Resource Team,114660.54,13181
BPS Brighton High,14815.52,13182
BPS Substitute Teachers/Nurs,4088.16,13183
BPS O'Donnell Elementary,87993.04,13184
BPS South Boston HS - Excel,23776.61,13185
Eliot K-8,101721.85,13186
Lyon Pilot High 9-12,39558.94,13187
UP Academy Dorchester,30703.64,13188
BPS East Boston High,37102.22,13189
BPS Everett Elementary,39080.29,13190
BPS Irving Middle,96549.9,13191
Roosevelt K-8,120529.19,13192
BPS Trotter Elementary,50331.83,13193
WREC: Urban Science Academy,24216.09,13194
Tobin K-8,70656.79,13195
Boston Collaborative High Sch,82163.14,13196
BPS O'Bryant School,77376.95,13197
Mattapan Early Elementary,20326.47,13198
BPS Human Resource Team,88579.91,13199
BPS Special Education,76140.36,13200
BPS Kenny Elementary,85974.77,13201
UP Academy Dorchester,31337.02,13202
BPS Charlestown High,14958.0,13203
Hernandez K-8,122146.0,13204
WREC: Urban Science Academy,86152.39,13205
BPS Bradley Elementary,55098.68,13206
BPS Special Education,114753.65,13207
Gardner Pilot  Academy,39170.36,13208
BPS Welcome Services,5315.44,13209
BPS Substitute Teachers/Nurs,7527.2,13210
BPS English High,38877.85,13211
BPS Timilty Middle,50836.28,13212
BPS Timilty Middle,72836.99,13213
BPS Latin Academy,13385.57,13214
BPS Substitute Teachers/Nurs,14375.04,13215
UP Academy Dorchester,1003.92,13216
BPS Substitute Teachers/Nurs,19.81,13217
Curley K-8,93936.52,13218
BPS English High,110328.8,13219
BPS New Mission Pilot,49552.78,13220
BPS Murphy Elementary,107110.27,13221
Teaching & Learning,147324.96,13222
Henderson Elementary,79596.42,13223
BPS Condon Elementary,94938.23,13224
Hernandez K-8,543.75,13225
Teaching & Learning,1398.98,13226
Henderson Elementary,112652.19,13227
Info & Instr Technology,8896.86,13228
BPS Charlestown High,101028.62,13229
BPS McKinley Middle,43651.01,13230
BPS Human Resource Team,53420.78,13231
BPS Everett Elementary,99626.93,13232
Mission Hill K-8,28644.24,13233
BPS Substitute Teachers/Nurs,20819.6,13234
BPS Madison Park High,28458.86,13235
BPS Bradley Elementary,34284.69,13236
BPS Guild Elementary,9867.0,13237
BPS Special Education,310.22,13238
BPS Special Education,40028.15,13239
BPS O'Bryant School,113864.2,13240
BPS Human Resource Team,10.85,13241
BPS Substitute Teachers/Nurs,6730.46,13242
BPS Brighton High,125795.76,13243
Higginson/Lewis K-8,27724.56,13244
BPS Transportation,25856.5,13245
BPS Special Education,114007.65,13246
UP Academy Dorchester,120183.88,13247
BPS School Safety Service,32986.58,13248
"UP ""Unlocking Potential"" Acad",4706.28,13249
BPS Substitute Teachers/Nurs,1635.44,13250
BPS Boston School Committee,58028.87,13251
BPS East Boston High,134274.94,13252
BPS Horace Mann,118975.43,13253
BPS Mather Elementary,115383.0,13254
BPS Boston Evening Academy,23850.12,13255
BPS Special Education,32500.2,13256
BPS Clap Elementary,117312.21,13257
BPS Facility Management,5909.02,13258
BPS Orchard Gardens K-8 Pilot,110987.39,13259
BPS Manning Elementary,54098.46,13260
BPS Boston Evening Academy,7940.97,13261
BPS Transportation,24394.57,13262
BPS Philbrick Elementary,49814.93,13263
Roosevelt K-8,124886.46,13264
BPS Horace Mann,40169.69,13265
Tobin K-8,77798.27,13266
Hurley K-8,927.5,13267
Frederick Pilot Middle,116118.49,13268
Kilmer K-8,129776.36,13269
BPS Substitute Teachers/Nurs,101.58,13270
Baldwin ELC,61971.52,13271
Haley Pilot,114772.04,13272
BPS Substitute Teachers/Nurs,31818.07,13273
BPS Facility Management,8609.47,13274
BPS Substitute Teachers/Nurs,2230.18,13275
BPS Facility Management,65500.06,13276
"Greenwood, S K-8",35728.68,13277
BPS Special Education,30842.95,13278
BPS Winship Elementary,59695.09,13279
BPS Dever Elementary,30461.53,13280
BPS Special Education,53232.14,13281
BPS McCormack Middle,38898.07,13282
BPS Substitute Teachers/Nurs,1338.11,13283
Green Academy,11024.26,13284
BPS Condon Elementary,46250.49,13285
BPS Channing Elementary,17337.53,13286
BPS East Boston High,101447.79,13287
BPS McKinley Middle,38122.95,13288
BPS Taylor Elementary,33160.57,13289
BPS Ohrenberger Elementary,89397.42,13290
Mattapan Early Elementary,91094.56,13291
BPS Kenny Elementary,111637.19,13292
BPS Blackstone Elementary,9243.5,13293
BPS Higginson Elementary,3742.71,13294
BPS O'Bryant School,89343.43,13295
BPS Transportation,27770.27,13296
BPS East Boston High,58370.32,13297
BPS Substitute Teachers/Nurs,3122.25,13298
UP Academy Holland,68076.8,13299
BPS Mckay Elementary,18033.38,13300
BPS Substitute Teachers/Nurs,16520.75,13301
BPS Conley Elementary,33841.36,13302
BPS Transportation,20503.93,13303
BPS Facility Management,14002.87,13304
BPS Facility Management,58065.43,13305
Chief Academic Officer,77962.17,13306
